Barcode,Description ,Price,Remarks,UPC
96619710102,Kirkland Canola Oil                     1.25GAL,$14.99,,,Front - 0
8906004620188,Dhara Futured Groundnut Oil     5ltrs,$18.99,,,
8902089010067,Tez mustard oil                           1ltr,$5.99,,,
8906004620263,Dhara Kachi Ghani Mustard Oil  1ltr,$6.99,,,
8710898313091,Organic yummies cookies 175g,$3.99,,,
8724200100118,De ruiter cookies 400g,$2.99,,,
8710898312827,8 stroopwafels cookie 250g,$3.49,,,
65627019712,Dutch speculaas cookies 250g,$2.99,,,
8901063165694,Britannia nutri choice cookies 450g,$3.99,,,
795130024124,Gullon digestive classic cookie 400g,$2.49,,,
795130041756,Gullon sugarfree chocolate wafer 180g,$2.99,,,
5000396001136,Mcvities bourbon creams 200g,$2.29,,,
795130041916,Gullon chocolate creme sandwich cookies 250g,$2.99,,,
795130022601,Gullon sugarfree social biscuits 170g,$2.49,,,
795130000128,Gullon maria biscuits 170g,$2.99,,,
795130024124,Gullon digestive classic cookies 400g,$2.49,,,
5000168108643,Mcvities rich tea biscuit 300g,$1.99,,,
795130024179,Gullon sugarfree shortbread cookies 330g,$3.49,,,
795130022588,Gullon sugarfree maria cookies 400g,$2.99,,,
795130026081,Gullon sugarfree digestive cookies 400g,$2.99,,,
795130008186,Gullon sugarfree maria biscuits 200g,$2.49,,,
8901063151024,Britannia digestive original biscuits 400g,$2.99,,,
59290312126,Mcvities digestives milk chocolate cookie 300g,$3.49,,,Front-0
59290311860,Mcvities digestive dark chocolate cookie 300g,$3.99,,,Front-0
5000168194189,Mcvities digestive milk chocolate cookies 266g,$3.99,,,
7622210988034,LU petit beurre cookie 200g,$3.49,,,
795130027637,Gullon tea&coffee cookie 800g,$3.99,,,
59290311877,Mcvities digestive original cookies 400g,$2.99,,,Front 0
5000396050967,Mcvities digestive caramel cookie 250g,$3.99,,,
685450116695,Parle hide&seek butter 200g,$1.79,,,
685450116701,Parle hide&seek cashew butter 200g,$1.79,,,
8901063151505,Britannia milk bikis cream cookie 100g,$0.89,,,
6291007905359,Britannia milk bikis biscuits family pack 540g,$2.99,,,
8901063136311,Britannia bourbon cookie 97g,$0.89,,,
8901063136328,Britannia bourbon cookie 196g,$1.99,,,
723246283319,Parle hide&seek chocolate chip cookie 247.5g,$2.49,,,
723246310114,Parle hide&seek fab orange 112g,$0.99,,,
723246310121,Parle hide&seek fab vanilla 112g,$0.99,,,
723246310138,Parle hide&seek fab strawberry 112g,$0.99,,,
723246310145,Parle hide&seek fab chocolate 112g,$0.99,,,
723246222332,Parle hide&seek chocolate chip cookie 82.5g,$0.79,,,
723246286945,Parle hide&seek fab chocolate 400g,$3.99,,,
723246286976,Parle hide&seek fab strawberry 400g,$3.99,,,
685450117203,Parle hide&seek black bourbon vanilla cookie 300g,$3.99,,,
685450116763,Parle hide&seek black bourbon choco 300g,$3.99,,,
44000006808,Oreo mini cookies 85g,$0.99,,,
44000032029,Oreo chocolate sandwich cookies 405g,$5.59,,,
723246294766,Parle kreams gold orange 66.72g,$0.49,,,
723246294780,Parle kreams gold chocolate 66.72g,$0.49,,,
723246294773,Parle kreams gold pineapple 66.72g,$0.49,,,
723246286891,Parle kreams gold lemon 266.88g,$2.99,,,
723246286914,Parle kreams gold banana 266.88g,$2.99,,,
723246286853,Parle kreams gold chocolate 266.88g,$2.99,,,
723246286860,Parle kreams gold orange 266.88g,$2.99,,,
723246286877,Parle kreams gold pineapple 266.88g,$2.99,,,
723246286907,Parle kreams gold strawberry 266.88g,$2.99,,,
6291007910223,Britannia treat creme wafers strawberry 150g,$1.99,,,
6291007910209,Britannia treat creme wafers choco 150g,$1.99,,,
6291007910216,Britannia treat creme wafers hazelnut 150g,$1.99,,,
6291007910230,Britannia treat creme wafers vanilla 150g,$1.99,,,
6291007905564,Britannia nutri choice 5grain cookie 250g,$1.99,,,
8901063151437,Britannia tiger glucose biscuits 600g,$2.49,,,
723246284859,Parle 20-20 nice cookies 150g,$1.19,,,
685450116862,Parle-G gold cookies 100g,$0.49,,,
8901063136687,Britannia nice-time 80g,$0.69,,,
723246310336,Parle krack-jack 264.6g,$1.99,,,
723246221861,Parle krack-jack 60g,$0.69,,,
8901063136274,Britannia marie gold 250g,$1.99,,,
8901063136670,Britannia marie gold 150g,$0.99,,,
8901652142112,Priyagold digestive biscuits 700g,$3.49,,,
8901652140248,Priyagold club creme elaichi biscuits 400g,$2.99,,,
8901652141788,Priyagold marielite biscuits 400g,$2.99,,,
8901652142068,Priyagold butter bite pista&almond cookies 600g,$4.99,,,
8901652141801,Priyagold snacks zigzag cookies 400g,$2.99,,,
8901652142723,Priyagold buttermilk cookies 500g,$1.99,,,
8901652140217,Priyagold clubcreme orange biscuits 400g,$2.99,,,
723246310329,Parle monaco cookies 261g,$1.99,,,
723246222080,Parle monaco cookies 63.3g,$0.59,,,
685450116657,Parle Hide&seek black bourbon vanila 100g,$1.49,,,
723246310183,Parle hide&seek bourbon 70g,$0.69,,,
8901063151321,Good-day cashew cookies 75g,$0.69,,,
8901063151345,Good-day pista-almond cookies 75g,$0.69,,,
754003784510,Sabah cotton candy with pista 250g,$4.49,,,Front-0
8901063136250,Britannia little hearts 75g,$0.99,,,
8901063136700,Britannia 50-50 cookies 62g,$0.49,,,
6291007906400,Britannia 50-50 maska chaska 372g,$2.99,,,
723246222868,Parle-G cookies 799g,$1.99,,,
6291007904345,Britannia gobbles double choco cake 250g,$2.79,,,
6291007904352,Britannia gobbles vanila cake 250g,$2.99,,,
8001585001040,Balconi mixmax sponge cake 350g,$3.49,,,
8975850000190,Balconi mixmax sponge cake 350g,$3.49,,,
8001585008278,Balconi snack cacao 350g,$3.99,,,
8001585001101,Balconi snack latte sponge cake 350g,$3.49,,,
897585000170,Balconi snack latte sponge cake 350g,$3.49,,,
8001585002153,Balconi rollmax cacao-cocoa 300g,$3.49,,,
897585000071,Balconi rollmax cacao-cocoa 300g,$3.49,,,
8001585004164,Balconi tiramisu coffee sponge cake 400g,$4.99,,,
897585000293,Balconi tiramisu coffee sponge cake 400g,$4.99,,,
11433154000,Bansi dry fruit chikki 100g,$2.49,,,Front-0
878776002210,Anand sesame chikkibar 200g,$2.49,,,
8904018658616,Chandan vita awla 200g,$3.49,,,
5201049114115,Sesame snack bar 50g,$1.49,,,
7622210521811,Cadbury dairy milk 110g,$3.49,,,
7622210834867,Cadbury chocolicious biscuits 110g,$3.99,,,
4026305,Snickers 93.3g,$2.45,,,Front-0
5034660522775,Cadbury starbar 49g,$2.99,,,
96133262,Cadbury dairymilk wholenut 45g,$1.49,,,
5000159020312,Maltesers 37g,$1.49,,,
5000159407236,Mars chocolate 51g,$1.49,,,
50312719,Cadbury twirl 43g,$1.99,,,
4008400836423,Cadbury happy hippo biscuit 103g,$3.69,,,
50312610,Cadbury dairymilk fruit&nut 49g,$1.49,,,
7622300734824,Cadbury dairy milk caramel 200g,$4.99,,,
7622300754136,Cadbury dairymilk oreo 120g,$3.99,,,
5000201468611,Cadbury crunchie 40g,$1.49,,,
7622201424763,Milka darkmilk chocolate 85g,$2.99,,,
3422007,Hershey's milk chocolate 73g,$2.45,,,Front-0
7622201114909,Cadbury dairymilk silk mousse 116g,$4.99,,,
50312351,Cadbury flake 32g,$1.49,,,
44000020255,Pokemon ritz bites 28g,$0.89,,,Front-0
7622201461911,Cadbury dairy milk 108.8g,$3.79,,,
7622300844486,Cadbury dairy milk 300g,$6.99,,,
40000004455,Starburst original 97.8g,$2.70,,,Front-0
7622210989192,Cadbury flake 80g,$3.99,,,
7622201143480,Cadbury curly wurly 21.5g,$1.29,,,
7622210644817,Cadbury dairy milk fruit&nut 110g,$3.79,,,
7622300736033,Cadbury dairy milk wholenut 200g,$4.49,,,
7622300736224,Cadbury dairymilk 200g,$4.99,,,
7622300736675,Cadbury dairy milk fruit&nut 200g,$4.99,,,
856904002400,Verka aampapad 150g,$1.99,,,Front-0
878776002227,Anand nelakadale chikki bar 200g,$2.49,,,Front-0
8906040914326,Veer rajgira patti 150g,$1.99,,,
845786150897,Hans rajgira ladoo 100g,$1.99,,,
845786150903,Hans rajgira chikki 100g,$1.99,,,
845786053075,Hans murmura chikki 200g,$2.99,,,
878776002029,Anand nelakadale laddu 200g,$2.49,,,
878776004047,Anand sesame laddu black 200g,$2.49,,,
878776002050,Anand ashtami laddu 200g,$2.49,,,
8904304716419,Sreenivasa hurigalu 200g,$5.99,,,
878776000018,Anand special white mixture 400g,$2.99,,,
8904304716488,Sreenivasa ribbon pakoda 200 g,$5.99,,,
8904304716518,Sreenivasa sabudhana pepper nippat 200g,$5.99,,,
878776000186,Anand jackfruit chips 200g,$3.49,,,
51179975026,Janaki's thick sev 198g,$2.79,,,
51179975002,Janaki's thattai 198g,$2.79,,,
51179975125,Janaki's mixture 198g,$2.79,,,
51179975033,Janaki's tengual 198g,$2.79,,,
51179975019,Janaki's mullu muruku 198g,$2.79,,,
51179975040,Janaki's spicy boondi 198g,$2.79,,,
608938792587,Abhiruchi snacks karapusa 200g,$2.99,,,
608938792549,Abhiruchi snacks chakkalu 200g,$2.99,,,
608938792570,Abhiruchi snacks spicy chakidalu 200g,$2.99,,,
608938792556,Abhiruchi snacks murukkulu 200g,$2.99,,,
608938792594,Abhiruchi snacks mixture 200g,$2.99,,,
608938792563,Abhiruchi snacks ribbon pakoda 200g,$2.99,,,
878776000025,Anand bombay mixture 400g,$2.99,,,
878776007512,Anand puri 340g,$3.49,,,
878776004443,Anand hydrabad mixture 400g,$2.99,,,
878776000193,Anand chanachur mixture X-hot 400g,$1.99,,,
878776007550,Anand bhelmix 625g,$3.99,,,
878776007628,Anand kachori 340g,$2.99,,,
878776007529,Anand bhelmix spicy 625g,$3.99,,,
878776007543,Anand mini bhakarwadi 340g,$3.49,,,
878776000001,Anand kerela mixture 400g,$1.99,,,
878776000070,Anand plantain chips 400g,$4.49,,,
878776002067,Anand puffed rice laddu 250g,$2.99,,,
878776007604,Anand bhavnagiri gathiya 400g,$3.49,,,
878776007505,Anand bhelsev 340g,$3.49,,,
878776007536,Anand bhujia 340g,$1.99,,,
878776004504,Anand masala peanuts 200g,$2.49,,,
878776005136,Anand tamilnadu mixture 400g,$3.49,,,
878776000209,Anand trissur spicy mixture 400g,$2.49,,,
878776004580,Anand farali chiwda tikha 400g,$3.49,,,
878776004573,Anand farali chiwda mitha 400g,$3.49,,,
878776003422,Anand banana chips chilli 340g,$4.49,,,
878776002197,Anand potato chips masala 170g,$4.49,,,
878776002623,Anand boondi 400g,$3.49,,,
878776005112,Anand bittergourd masala chips 200g,$2.49,,,
878776002128,Anand baby muruku spicy 170g,$1.99,,,
878776002081,Anand spicy muruku 200g,$2.49,,,
878776004467,Anand spicy mullu muruku 200g,$3.49,,,
8787760037294,Adarsh kettle fried potato chips 170g,$2.49,,,
8787760036518,Adarsh hyderabad mixture 340g,$2.29,,,
8787760037362,Adarsh ompodi 340g,$2.29,,,
8787760037812,Adarsh tamilnadu mixture 340g,$2.29,,,
8787760036822,Adarsh bangalore mixture 170g,$2.49,,,
68656017100,Surati jeera maska makhania biscuits 300g,$3.49,,,Front-0
8908018963459,Laxminarayan cornflakes chiwda 400g,$4.49,,,
8908018963466,Laxminarayan potato chiwda 400g,$4.49,,,
8908018963442,Laxminarayan chiwda 400g,$4.49,,,
709081276594,Aha snacks mullu murukulu 170g,$3.49,,,
691027525005,Thalaiva organic snacks kai murukku 170g,$3.49,,,
691027524572,Thalaiva organic snacks karasev 170g,$3.49,,,
691027524985,Thalaiva organic snacks thenkuzhal 170g,$3.49,,,
691027525036,Thalaiva organic snacks mini thattai 170g,$3.49,,,
691027524992,Thalaiva organic snacks thattai 170g,$3.49,,,
691027525012,Thalaiva organic snacks ribbon pakoda 170g,$3.49,,,
691027524817,Thalaiva organic snacks madras mixture 170g,$3.49,,,
691027524831,Thalaiva organic snacks seedai 170g,$3.49,,,
8906053840957,Kalyan farsan 500g,$3.99,,,
8904304388562,The grand sweets peanut urundai 250g,$7.99,,,
8904304388654,The grand sweets butter murukku 250g,$7.99,,,
8904304388616,The grand sweets andhra murukku 250g,$7.99,,,
8904304388630,The grand sweets banana chips 250g,$7.99,,,
8904304388708,The grand sweets karasev 250g,$7.99,,,
8904304388678,The grand sweets garlic masala thattai 250g,$7.99,,,
8904304388869,The grand sweets thenkuzhal 250g,$7.99,,,
8904304388692,The grand sweets hand murukku 250g,$7.99,,,
8904304388661,The grand sweets cashew pakoda,$8.99,,,
8904304388562,The grand sweets ribbon pakoda 250g,$7.99,,,
8904304388784,The grand sweets peanut masala 250g,$7.99,,,
8904304388647,The grand sweets bombay mixture 250g,$7.99,,,
8904304388845,The grand sweets special mixture 250g,$7.99,,,
8904304713258,The grand sweets seepu seedai 250g,$7.99,,,
8904304388838,The grand sweets seedai 250g,$7.99,,,
8904304389637,The grand sweets karaboondi 250g,$7.99,,,
694642813359,Bedekar golden chivda 340g,$3.99,,,
694642818316,Bedekar shankarpale 200g,$2.99,,,
694642811317,Bedekar chakali 200g,$2.99,,,
694642812352,Bedekar bakarwadi 340g,$2.99,,,
723246200071,Amma's kitchen achappam 200g,$2.99,,,
723246199535,Amma's kitchen madras mixture 400g,$3.49,,,
723246200026,Amma's kitchen tapioca chips hot 200g,$2.99,,,
11433152518,Deep mari banana crisps 283g,$3.49,,,Front-0
11433021289,Deep papadi 400g,$3.49,,,Front-0
11433163132,Deep gujarati tikha mix 340g,$3.49,,,Front-0
11433162067,Deep chai puri 340g,$3.49,,,Front-0
11433157919,Deep puri for bhel 400g,$3.49,,,Front-0
878776002098,Anand mini muruku 170g,$1.99,,,Front-0
8906053840841,Kalyan bhel 350g,$3.99,,,
723246287591,Garvi gujarat yellow banana wafers 737g,$6.29,,,
723246287614,Garvi gujarat bhel sev 737g,$6.29,,,
723246290751,Garvi gujarat pepper banana wafers 908g,$6.29,,,
723246199016,Garvi gujarat bhel mix 908g,$6.99,,,
723246199078,Garvi gujarat 3 in 1 puri 908g,$6.29,,,
723246288208,Garvi gujarat 3 in 1 puri 285g,$2.79,,,
723246290546,Garvi gujarat dry samosa 285g,$2.79,,,
7232462234218,Garvi gujarat nadiyadi mix 285g,$2.79,,,
7232462907686,Garvi gujarat spicy banana wafer 180g,$2.79,,,
7232462233914,Garvi gujarat jamnagari gathiya 285g,$2.79,,,
7232462905910,Garvi gujarat bhel mix 285g,$2.79,,,
723246223353,Garvi gujarat corn chiwda 285g,$2.79,,,
7232462909598,Garvi gujarat hot sev 285g,$2.79,,,
7232462233464,Garvi gujarat bikaneri sev 285g,$2.79,,,
7232462909802,Garvi gujarat farali chiwda 180g,$2.79,,,
723246199030,Garvi gujarat dry kachori 908g,$6.29,,,
723246290690,Garvi gujarat farali chiwda 908g,$6.29,,,
723246293325,Amma's tapioca chips chilly 200g,$3.99,,,
723246293011,Amma's andhra ring murukku 200g,$3.49,,,
723246293080,Amma's butter murukku sticks 200g,$3.49,,,
723246200316,Amma's kitchen jackfruit chips 200g,$2.49,,,
11433021319,Deep bhel mix 340g,$3.69,,,Front-0
68656002304,Surati sev hot 300g,$3.49,,,Front-0
68656002526,Surati tikha gathiya 341g,$3.49,,,Front-0
68656001178,Surati peanut bhujia 300g,$3.49,,,Front-0
68656002298,Surati sev fine 341g,$3.49,,,Front-0
68656021275,Surati masala bhungra 80g,$1.49,,,Front-0
68656001048,Surati spicy bhungra 80g,$1.49,,,Front-0
68656021121,Surati plain bhungra 80g,$1.49,,,Front-0
68656002090,Surati papdi gathiya 341g,$3.49,,,Front-0
68656001284,Surati spicy bhel mix 300g,$3.49,,,Front-0
68656001390,Surati corn chevdo 300g,$3.49,,,Front-0
68656002656,Surati watana 300g,$3.49,,,Front-0
68656002328,Surati sev regular 300g,$3.49,,,Front-0
68656002304,Surati sev hot 300g,$3.49,,,Front-0
68656001741,Surati madras mix 300g,$3.49,,,Front-0
68656001154,Surati bhavnagri gathiya 300g,$3.49,,,Front-0
68656001277,Surati bhel mix 300g,$3.49,,,Front-0
68656001482,Surati deluxe chevdo 300g,$3.49,,,Front-0
68656001031,Surati alu patta 200g,$3.49,,,Front-0
68656021770,Shalini bhavnagari gathiya 600g,$3.49,,,Front-0
68656021985,Shalini madras mix 600g,$3.49,,,Front-0
68656021923,Shalini goad gathiya 600g,$3.49,,,Front-0
68656021794,Shalini boondi 600g,$4.49,,,Front-0
68656021886,Shalini punjabi mix 600g,$4.99,,,Front-0
68656021954,Shalini sev regular 600g,$4.99,,,Front-0
68656001024,Surati bhujia 300g,$1.99,,,Front-0
68656001802,Surati khatta meetha 300g,$1.99,,,Front-0
68656001918,Surati moong dal 341g,$1.99,,,Front-0
68656002007,Surati All in one 300g,$1.99,,,Front-0
8904063206039,Haldiram's punjabi tadka 400g,$4.49,,,
8904063230096,Haldiram's moong dal 400g,$5.29,,,
8904063230034,Haldiram's hara chiwda 400g,$3.99,,,
8904063253248,Haldiram's boondi salted 400g,$4.99,,,
8904063230164,Haldiram's all in one 400g,$4.99,,,
8904063209658,Haldiram's balti mixture 280g,$3.99,,,
8904063230157,Haldiram's kaju mixture 400g,$6.49,,,
8904063213136,Haldiram's masala sev mamra 400g,$3.99,,,
8904063203434,Haldiram's ratlami sev 400g,$3.75,,,
8904063230119,Haldiram's Aloo bhujia 400g,$4.49,,,
8904063203342,Haldiram's ratlami mixture 400g,$3.75,,,
8904063211514,Haldiram's feni lachha 250g,$4.99,,,
8904063213167,Haldiram's farali mix plain 400g,$3.99,,,
8904063230133,Haldiram's corn flakes mixture 400g,$5.99,,,
8904063209689,Haldiram's punjabi mixture 280g,$2.49,,,
8904063200495,Haldiram's methi sev 200g,$2.49,,,
8904063230010,Haldiram's bhujia 400g,$4.99,,,
8904063253286,Haldiram's chatpata matar 400g,$3.99,,,
8904063206879,Haldiram's sabji pakoda 400g,$4.49,,,
8904063230188,Haldiram's chana jor garam 400g,$4.99,,,
8904063230065,Haldiram's masala moong dal 400g,$4.99,,,
8904063200419,Haldiram's southern delights murukku 200g,$3.49,,,
8904063253613,Haldiram's nimbu masala 400g,$4.99,,,
8904063253149,Haldiram's bombay mix 400g,$4.99,,,
8904063253279,Haldiram's chana dal 400g,$4.99,,,
8904063230089,Haldiram's kashmiri mixture 400g,$6.29,,,
8904063230171,Haldiram's plain bhujia 400g,$4.99,,,
8904063230195,Haldiram's bhelpuri 400g,$4.99,,,
8904063257086,Haldiram's bhelpuri with chutney 350g,$3.99,,,
8904063230058,Haldiram's panchrattan 400g,$7.49,,,
8904063230126,Haldiram's navrattan 400g,$2.99,,,
8904063230140,Haldiram's khatta meetha 400g,$4.99,,,
8904063230072,Haldiram's nutcracker 400g,$4.99,,,
8904063202383,Haldiram's boondi masala 400g,$4.99,,,
8904063253293,Haldiram's mathri 400g,$3.99,,,
8904063230027,Haldiram's dal biji 400g,$3.99,,,
8904063240279,Haldiram's aloo bhujia 1kg,$9.99,,,
8904063253255,Haldiram's nutcracker 1kg,$9.99,,,
8904063206329,Haldiram's All in one 1kg,$9.99,,,
8904063253200,Haldiram's plain bhujia 1kg,$9.99,,,
8904063253262,Haldiram's boondi plain 1kg,$9.99,,,
8904063253309,Haldiram's bhelpuri 1kg,$9.99,,,
8904063240262,Haldiram's khatta meetha 1kg,$9.99,,,
8904063240286,Haldiram's moong dal 1kg,$10.49,,,
8904063240255,Haldiram's navrattan 1kg,$9.99,,,
723246287577,Garvi gujarat pepper banana wafers 737g,$6.29,,,
11433161817,Mirch masala tikha mitha mix 340g,$3.29,,,Front-0
11433061452,Mirch masala punjabi mix 340g,$2.79,,,Front-0
11433157957,Mirch masala mumbai mix 340g,$2.49,,,Front-0
11433115735,Mirch masala madras mix 340g,$2.99,,,Front-0
11433161718,Mirch masala channa jor garam 340g,$3.29,,,Front-0
11433115711,Mirch masala tikha ganthia hot 340g,$2.79,,,Front-0
11433112475,Mirch masala moong dal 340g,$2.79,,,Front-0
817602026358,Veer banana wafer long 200g,$0.99,,,Front-0
817602026358,Veer banana wafer hot & spicy 200g,$0.99,,,Front-0
817602026358,Veer banana wafer 200g,$0.99,,,Front-0
8904304716426,Sreenivasa congress masala groundnuts 250g,$6.99,,,
8904063251497,Haldiram's gupshup peanuts 200g,$3.29,,,
24433140591,Bombay magic frankie masala kathi roll masala 75g,$2.99,,,Front-0
24433140546,Bombay magic chhas/dahiwada masala 100g,$2.99,,,Front-0
24433140522,Bombay magic vada-pav chutney 100g,$2.99,,,Front-0
24433140652,Bombay magic pav bhaji masala 100g,$2.99,,,Front-0
24433140515,Bombay magic dabeli masala 100g,$2.99,,,Front-0
8904041500128,K-pra zatpat pavbhaji masala 50g,$1.49,,,
8904041501002,K-pra usal masala 50g,$1.99,,,
8904041500418,K-pra shingada flour 200g,$1.49,,,
8904041500388,K-pra rajgira flour 200g,$1.99,,,
8904041500074,K-pra onion garlic masala 200g,$1.99,,,
8904041500340,K-pra sesame chutney 100g,$0.99,,,
8904041500098,K-pra lemon pickle masala 100g,$2.49,,,
8904041500081,K-pra garam masala 100g,$0.99,,,
8904041500333,K-pra niger seeds chutney 100g,$0.99,,,
8904041500593,K-pra rock salt powder 100g,$0.99,,,
8904041500296,K-pra dry ginger powder 50g,$0.99,,,
8904041500111,K-pra chilli pickle masala 100g,$1.29,,,
8904041500944,K-pra mix pickle 200g,$0.99,,,
8904041500920,K-pra chilli pickle 200g,$0.99,,,
8904041500487,K-pra chakali ready mix 500g,$2.99,,,
5015821144807,Rajah tandoori masala 100g,$4.49,,,
51179975064,Janaki's molaga podi 100g,$2.99,,,Front-0
A944000017A,Shastha ellu podi(sesame flour) 200g,$2.99,,,Remove A from front and end.
A944000018A,Shastha sambar powder 200g,$4.99,,,Remove A from front and end.
A944000015A,Shastha karimathu podi( mixed lentil flour) 200g,$2.99,,,Remove A from front and end.
A944000014A,Shastha paruppu podi(mixed lentil flour) 200g,$3.49,,,Remove A from front and end.
A944000019A,Shastha rasam podi( mixed lentil flour) 200g,$4.99,,,Remove A from front and end.
8906002081059,Sakthi tamarind rice powder 200g,$1.99,,,
8906002080656,Sakthi rasam powder 200g,$2.99,,,
8906002080366,Sakthi sambar powder 200g,$2.29,,,
8906002080564,Sakthi chilli chutney powder 200g,$2.99,,,
8906002081622,Sakthi briyani masala 200g,$2.99,,,
8906002082445,Sakthi bajji bonda powder 200g,$1.99,,,
8906002081745,Sakthi fish fry masala 200g,$2.29,,,
8906002084036,Sakthi tandoori chicken masala 200g,$2.29,,,
8906002080823,Sakthi dhall rice powder 200g,$1.99,,,
8904085900427,Ambika idli chilli powder 200g,$0.99,,,
8904085900458,Ambika sambar powder 200g,$0.99,,,
8904085900403,Ambika dhall powder 200g,$0.99,,,
8906019080182,Ustad banne nawab's apollo fish 65g,$1.99,,,
8906019080052,Ustad banne nawab's chicken 65 110g,$1.99,,,
8906019080533,Ustad banne nawab's sheek kabab 87g,$1.99,,,
8906019080120,Ustad banne nawab's mutton curry 65g,$2.29,,,
8906019080090,Ustad banne nawab's butter chicken 45g,$1.99,,,
8906019080021,Ustad banne nawab's chicken biryani 70g,$1.99,,,
8906019080106,Ustad banne nawab's tandoori chicken 55g,$2.29,,,
8906019080243,Ustad banne nawab's chicken lollipop 54g,$1.99,,,
8906019080014,Ustad banne nawab's mutton biryani 70g,$1.99,,,
8904063210050,Haldiram's kesar rasbhari can 1000g,$5.99,,,
8904063210043,Haldiram's cham cham can 1000g,$5.99,,,
8904063210012,Haldiram's gulabjamun can 1000g,$4.99,,,
8904063253231,Haldiram's rasmalai can 1000g,$4.99,,,
8906085765617,Sheetal foods rasgulla can 405 g,$3.99,,,
8906085767482,Sheetal pure ghee 904g,$9.99,,,
11433153225,Gem sesame brittle 200g,$2.49,,,Front-0
11433153232,Gem peanut brittle 200g,$2.29,,,Front-0
11433152211,Gem daliya laddu 200g,$1.99,,,Front-0
11433156844,Deep rajgaro chikki 100g,$1.69,,,Front-0
11433156905,Deep sesame chikki 200g,$1.69,,,Front-0
840033807319,Veer gajak 400g,$3.99,,,
856571006909,Vitaplus trail mix 396.89g,$6.99,,,
856571006374,Vitaplus dried apricots(turkish) 396.89g,$5.99,,,
856571006251,Vitaplus natural red raisins 396.89g,$5.99,,,
No barcode,Threptin diskettes 275g,$9.99,,,
No barcode,Threptin lite diskettes 275 g,$9.99,,,
8904063205629,Haldiram's cookie heaven kaju pista 400g,$6.49,,,
8904063256478,Haldiram's cookie heaven coconut 400g,$4.49,,,
8906109110874,Haldiram's cookie heaven fruit&nut 400g,$5.99,,,
11433155649,Deep red chilli with garlic khichiya 200g,$1.49,,,Front-0
11433151023,Deep fafda 350g,$5.99,,,Front-0
11433151047,Deep total bhel 400g,$3.79,,,Front-0
685450116749,Parle monaco jeffs zeera crackers 200g,$3.29,,,
685450116732,Parle monaco sixer salted crackers 200g,$3.29,,,
723246222974,Parle monaco cheeslings classic crackers 200g,$3.49,,,
8906040911745,Veer cream & onion makhana 100g,$2.99,,,
8906040911752,Veer peri peri makhana 100g,$2.99,,,
8906040911769,Veer jalapeno roasted makhana 100g,$2.99,,,
8906040911776,Veer pink salt makhana 100g,$2.99,,,
8906040912445,Gharse cheese & herbs makhana 100g,$2.99,,,
8906040919208,Gharse cream & onion makhana 100g,$2.99,,,
8906040911707,Veer tandoori makhana 100g,$2.99,,,
11433155670,Deep khichiya jeera 200g,$2.49,,,Front-0
8904063254573,Haldiram's khari classic original 400g,$5.29,,,
8904063254566,Haldiram's khari mild methi 400g,$5.29,,,
8901155441316,Gits ready meals paneer makhani 285g,$2.49,,,
8901155422315,Gits ready meals punjabi chole 300g,$2.49,,,
8901155446311,Gits ready meals punjabi kadhi 300g,$2.49,,,
8901155413313,Gits ready meals paneer tikka masala 285g,$2.49,,,
8901738200019,Veer kasoori methi 700g,$8.99,,,
8904063233257,Haldiram's minute khana aloo mutter 300g,$3.29,,,
8904063237255,Haldiram's minute khana kadhi pakoda 300g,$3.25,,,
8904063235251,Haldiram's minute khana rajma raseela 300g,$3.25,,,
8901777614129,Vadilal classic khari 400g,$3.49,,,
8904063230256,Haldiram's minute khana paneer makhani 300g,$3.25,,,
8908014760021,Mym choley rice 300g,$2.99,,,
8908014760052,Mym dal makhani rice 300g,$2.99,,,
8908014760038,Mym rajma rice 300g,$2.99,,,
8908014760090,Mym fried rice 165g,$1.99,,,
8908014760014,Mym veg biryani 150g,$1.99,,,
840965004077,Mtr chana masala & basmati rice 375g,$2.99,,,
8901786105014,Everest garam masala 500g,$5.99,,,
8901786395002,Everest tikhalal 500g,$5.99,,,
8901786075010,Everest pavbhaji masala 500g,$5.99,,,
8901155105225,Gits jalebi mix 100g,$1.99,,,
8901155101418,Gits gulabjamun mix 1kg,$7.99,,,
8901155129313,Gits sandwich dhokla 400g,$2.29,,,
8901155104327,Gits medu vada 500g,$1.99,,,
8901155120327,Gits moong dal vada 500g,$1.99,,,
8901155118324,Gits uttapam 500g,$1.99,,,
8901155104211,Gits medu vada 100g,$1.99,,,
8901155117211,Gits rasmalai 150g,$1.99,,,
8901155133310,Gits nylon khaman 500g,$1.99,,,
8901155144224,Gits rose falooda 200g,$2.29,,,
8901155147225,Gits badam drink mix 200g,$2.49,,,
8901155114111,Gits kesar kulfi mix 100g,$1.29,,,
8901155121119,Gits rasam mix 100g,$1.19,,,
8901155108110,Gits sambar mix 100g,$0.99,,,
8901155109216,Gits rava idli mix 100g,$1.29,,,
8901155102217,Gits rice idli mix 100g,$1.59,,,
8901155101111,Gits gulabjamun mix 100g,$1.79,,,
8901155110212,Gits rava dosa mix 100g,$1.59,,,
8901155103214,Gits dosa mix 100g,$0.99,,,
8901155106215,Gits khatta dhokla mix 100g,$1.99,,,
8901155124219,Gits handvo mix 100g,$1.99,,,
8901155107212,Gits khaman dhokla 100g,$1.99,,,
8901155120211,Gits moong dal vada 100g,$1.99,,,
